City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1186,Gravdal,NO,2022-04-02 04:43:47,68.1214,13.5031,32.9,65,100,22.57
1187,Cam Ranh,VN,2022-04-02 04:43:48,11.9214,109.1591,82.36,78,40,20.71
1188,Sao Paulo De Olivenca,BR,2022-04-02 04:43:48,-3.3783,-68.8725,72.91,99,100,3.85
1189,Corcoran,US,2022-04-02 04:44:21,36.098,-119.5604,66.49,51,0,7.4
1190,Bouna,CI,2022-04-02 04:44:49,9.2667,-3.0,76.82,69,100,6.69
1191,Lugo,ES,2022-04-02 04:44:35,43.0,-7.5,32.92,100,61,2.39
1192,Aykhal,RU,2022-04-02 04:44:50,66.0,111.5,13.21,88,94,6.87
1193,Pires Do Rio,BR,2022-04-02 04:41:07,-17.2997,-48.2794,65.82,73,21,1.25
1194,Wau,SS,2022-04-02 04:44:50,7.7029,27.9953,85.89,34,95,1.39
1195,Khorramshahr,IR,2022-04-02 04:44:51,30.4397,48.1664,66.16,42,3,4.61
1196,Arroyo,ES,2022-04-02 04:44:51,41.6096,-4.7969,29.59,85,0,1.14
1197,Sagarejo,GE,2022-04-02 04:44:52,41.734,45.3315,50.43,48,6,1.14
1198,Agde,FR,2022-04-02 04:43:40,43.3108,3.4758,42.66,60,100,20.71
1199,Plettenberg Bay,ZA,2022-04-02 04:44:53,-34.0527,23.3716,60.82,78,80,1.36
1200,Brandfort,ZA,2022-04-02 04:44:53,-28.7001,26.4597,47.61,90,7,7.27
1201,Angoche,MZ,2022-04-02 04:44:54,-16.2325,39.9086,76.44,86,28,3.2
1202,Wyndham,US,2022-04-02 04:44:54,37.6985,-77.6125,46.08,61,0,6.91
1203,Santa Helena De Goias,BR,2022-04-02 04:44:55,-17.8136,-50.5969,68.23,95,86,6.17
1204,Chistogorskiy,RU,2022-04-02 04:44:55,53.9835,87.3843,45.28,61,43,12.57
1205,Jackson,US,2022-04-02 04:43:54,42.4165,-122.8345,57.07,51,40,6.91
1206,Nea Peramos,GR,2022-04-02 04:44:56,38.0076,23.423,59.68,73,0,5.64
1207,Cascais,PT,2022-04-02 04:44:56,38.6979,-9.4215,51.06,50,46,24.0
1208,Tighina,MD,2022-04-02 04:44:57,46.8306,29.4711,52.57,80,63,14.07
1209,Honavar,IN,2022-04-02 04:44:58,14.2833,74.45,88.84,56,58,5.86
1210,Kangaatsiaq,GL,2022-04-02 04:44:58,68.3065,-53.4641,9.39,95,34,6.31
1211,Valparaiso,CL,2022-04-02 04:44:58,-33.0393,-71.6273,58.48,75,20,4.61
1212,Xuddur,SO,2022-04-02 04:44:59,4.1213,43.8894,78.57,68,8,18.88
1213,Tessaoua,NE,2022-04-02 04:45:00,13.7574,7.9874,74.68,5,15,9.37
1214,Quanzhou,CN,2022-04-02 04:45:00,24.9139,118.5858,56.43,71,100,9.8
1215,Puro,PH,2022-04-02 04:45:00,12.4841,123.3827,86.52,56,62,14.25
1216,Fergus Falls,US,2022-04-02 04:45:01,46.283,-96.0776,36.66,93,75,4.61
1217,La Ciotat,FR,2022-04-02 04:45:02,43.1748,5.6045,42.69,67,90,35.5
1218,Nuevitas,CU,2022-04-02 04:45:02,21.5453,-77.2644,74.8,91,1,6.51
1219,Carlsbad,US,2022-04-02 04:43:47,33.1581,-117.3506,62.11,89,40,3.44
1220,Mirnyy,RU,2022-04-02 04:45:03,62.5353,113.9611,21.24,45,84,11.01
1221,Kirra,GR,2022-04-02 04:45:03,38.4333,22.45,57.97,84,3,9.46
1222,Springdale,US,2022-04-02 04:45:04,36.1867,-94.1288,55.53,63,100,5.75
1223,Rionegro,CO,2022-04-02 04:45:04,6.1552,-75.3737,59.74,95,75,3.44
1224,Bangkalan,ID,2022-04-02 04:45:05,-7.0455,112.7351,87.75,64,84,3.42
1225,Rong Kwang,TH,2022-04-02 04:45:05,18.339,100.3174,83.68,41,76,5.39
1226,Andra,RU,2022-04-02 04:45:06,62.5147,65.8878,18.37,86,65,7.78
1227,Naica,MX,2022-04-02 04:45:06,27.85,-105.4833,66.88,11,70,10.71
1228,Kampot,KH,2022-04-02 04:45:07,10.6167,104.1833,78.85,64,83,7.31
1229,Miracema Do Tocantins,BR,2022-04-02 04:45:07,-9.5618,-48.3967,72.12,93,14,0.51
1230,Otavi,NA,2022-04-02 04:45:08,-19.65,17.3333,67.08,78,85,1.16
1231,Dulovo,BG,2022-04-02 04:46:08,43.8167,27.15,52.56,75,54,11.3
1232,Sandnessjoen,NO,2022-04-02 04:46:09,66.0217,12.6316,31.64,95,100,5.01
1233,Trinidad,BO,2022-04-02 04:46:09,-14.8333,-64.9,58.78,64,83,4.61
1234,Isla Vista,US,2022-04-02 04:46:10,34.4133,-119.861,61.02,68,0,4.61
1235,Varkkallai,IN,2022-04-02 04:46:10,8.7341,76.7067,89.38,67,77,3.47
1236,Santa Maria Do Suacui,BR,2022-04-02 04:46:10,-18.1903,-42.4142,64.17,91,7,0.74
1237,Juba,SS,2022-04-02 04:43:36,4.8517,31.5825,82.72,42,94,4.54
1238,Severo-Yeniseyskiy,RU,2022-04-02 04:46:11,60.3725,93.0408,20.79,76,100,4.68
1239,Gua Musang,MY,2022-04-02 04:46:12,4.8823,101.9644,91.94,52,73,2.24
1240,Amherst,US,2022-04-02 04:46:12,41.3978,-82.2224,36.93,70,100,10.0
1241,Taltal,CL,2022-04-02 04:46:13,-25.4,-70.4833,60.49,88,29,1.63
1242,Angatuba,BR,2022-04-02 04:46:13,-23.4897,-48.4128,60.87,97,100,11.88
1243,Lafiagi,NG,2022-04-02 04:46:13,8.8667,5.4167,80.19,73,97,4.7
1244,Talaya,RU,2022-04-02 04:46:14,61.3833,152.75,8.55,78,100,8.59
1245,Kula,TR,2022-04-02 04:46:14,38.5473,28.6498,51.4,48,5,9.17
1246,Klyuchi,RU,2022-04-02 04:46:15,52.2667,79.1667,43.36,63,13,12.19
1247,Tahe,CN,2022-04-02 04:46:15,52.3333,124.7333,46.96,44,84,10.54
1248,Uarini,BR,2022-04-02 04:46:16,-2.99,-65.1083,73.18,99,100,2.73
1249,Huancayo,PE,2022-04-02 04:46:16,-12.0667,-75.2333,50.18,88,100,3.29
1250,Stans,CH,2022-04-02 04:46:17,46.9585,8.366,33.71,85,100,16.11
1251,Namibe,AO,2022-04-02 04:46:17,-15.1961,12.1522,70.72,85,98,2.98
1252,Tieling,CN,2022-04-02 04:46:18,42.2931,123.8414,54.34,24,0,8.99
1253,Acarau,BR,2022-04-02 04:46:18,-2.8856,-40.12,75.76,90,94,5.79
1254,Gomel,BY,2022-04-02 04:46:19,52.4345,30.9754,34.83,100,100,15.66
1255,Naron,ES,2022-04-02 04:46:19,43.5167,-8.1528,48.6,80,39,5.86
1256,Cozumel,MX,2022-04-02 04:44:19,20.5083,-86.9458,78.01,86,16,7.0
1257,Socorro,US,2022-04-02 04:44:37,31.6546,-106.3033,73.18,17,0,6.91
1258,Sumenep,ID,2022-04-02 04:46:20,-7.0167,113.8667,86.38,66,80,2.26
1259,Yozgat,TR,2022-04-02 04:46:20,39.5833,35.3333,52.27,52,36,4.14
1260,Oromocto,CA,2022-04-02 04:46:21,45.8351,-66.4792,37.33,93,100,6.91
1261,Frontera,MX,2022-04-02 04:46:21,26.9333,-101.45,78.33,36,37,1.01
1262,Bima,ID,2022-04-02 04:46:22,-8.4667,118.7167,84.29,77,23,3.8
1263,Ivdel,RU,2022-04-02 04:46:22,60.6911,60.4206,25.97,72,20,2.71
1264,Nadym,RU,2022-04-02 04:46:23,65.5333,72.5167,16.54,85,37,12.5
1265,Riyadh,SA,2022-04-02 04:46:23,24.6877,46.7219,69.94,10,6,4.81
1266,Xinpu,CN,2022-04-02 04:46:24,34.5997,119.1594,59.94,30,24,2.1
1267,Mizan Teferi,ET,2022-04-02 04:46:24,6.9833,35.5833,69.82,59,94,3.38
1268,Andover,GB,2022-04-02 04:44:07,51.2083,-1.4825,33.53,94,20,8.05
1269,Payo,ID,2022-04-02 04:46:25,-3.7508,103.6372,92.98,46,37,3.13
1270,Quelimane,MZ,2022-04-02 04:46:25,-17.8786,36.8883,75.15,88,75,0.0
1271,Galle,LK,2022-04-02 04:46:26,6.0367,80.217,83.8,68,23,4.32
1272,Taiyuan,CN,2022-04-02 04:46:26,37.8694,112.5603,55.26,9,0,11.18
1273,Kiunga,PG,2022-04-02 04:46:27,-6.1219,141.2906,84.99,62,100,3.22
1274,Livingston,GB,2022-04-02 04:46:27,55.9029,-3.5226,37.13,91,75,1.14
1275,La Romana,DO,2022-04-02 04:45:20,18.4273,-68.9728,72.61,85,6,7.54
1276,Suhbaatar,MN,2022-04-02 04:46:28,50.2314,106.2078,51.44,28,2,4.63
1277,Lambari,BR,2022-04-02 04:46:28,-21.9756,-45.3503,60.93,97,62,2.86
1278,Bagotville,AU,2022-04-02 04:46:29,-28.9833,153.4167,84.22,81,22,9.08
1279,Wilmington,US,2022-04-02 04:47:16,34.2257,-77.9447,58.91,47,0,6.91
1280,Balsas,BR,2022-04-02 04:47:29,-7.5325,-46.0356,72.39,94,100,1.23
1281,Tekirdag,TR,2022-04-02 04:44:29,40.978,27.5085,56.55,75,32,15.1
1282,Sanary-Sur-Mer,FR,2022-04-02 04:47:30,43.1178,5.8001,42.75,67,95,11.99
1283,Kapoeta,SS,2022-04-02 04:47:30,4.7717,33.5903,85.3,38,96,20.11
1284,Chiredzi,ZW,2022-04-02 04:47:31,-21.05,31.6667,69.57,86,0,2.1
1285,Selizharovo,RU,2022-04-02 04:47:31,56.8519,33.4487,25.79,87,100,9.95
1286,Cortez,US,2022-04-02 04:47:32,37.3489,-108.5859,37.71,60,0,5.75
1287,Konevo,RU,2022-04-02 04:47:32,62.1215,39.3192,17.33,94,93,2.17
1288,Vaitape,PF,2022-04-02 04:47:33,-16.5167,-151.75,82.29,68,100,0.89
1289,Danville,US,2022-04-02 04:45:50,36.586,-79.395,44.98,57,0,6.91
1290,Latung,PH,2022-04-02 04:47:33,5.5,120.8833,82.47,71,98,7.36
1291,Atherton,GB,2022-04-02 04:47:34,53.5237,-2.4935,36.95,89,100,1.7
1292,Kato Glikovrisi,GR,2022-04-02 04:47:34,36.8333,22.7833,54.3,86,20,6.15
1293,Verkhniy Uslon,RU,2022-04-02 04:47:35,55.7701,48.9823,32.22,97,100,14.67
1294,Shitkino,RU,2022-04-02 04:47:35,56.3703,98.3543,46.62,58,100,11.79
1295,Maarianhamina,AX,2022-04-02 04:47:35,60.0973,19.9348,15.66,92,0,1.14
1296,Tromso,NO,2022-04-02 04:47:36,69.6496,18.957,30.22,69,75,12.66
1297,Bin Qirdan,TN,2022-04-02 04:47:36,33.1378,11.2197,57.65,76,77,13.09
1298,Bud,US,2022-04-02 04:47:37,39.447,-86.1758,35.94,86,37,3.31
1299,Palana,RU,2022-04-02 04:47:37,59.1167,159.9667,19.09,71,100,4.99
1300,Rockingham,US,2022-04-02 04:47:38,42.9668,-71.0995,40.51,72,56,3.0
1301,Mandan,US,2022-04-02 04:43:55,46.8267,-100.8896,36.57,60,0,10.36
1302,Olavarria,AR,2022-04-02 04:47:38,-36.8927,-60.3225,51.03,71,27,8.63
1303,Cumpas,MX,2022-04-02 04:47:39,29.9833,-109.7833,61.18,30,0,4.43
1304,Natchez,US,2022-04-02 04:43:34,31.5604,-91.4032,54.84,64,0,4.61
1305,Saint-Joseph,RE,2022-04-02 04:47:39,-21.3667,55.6167,75.58,86,100,12.8
1306,Ayorou,NE,2022-04-02 04:47:40,14.7308,0.9174,78.87,9,100,2.62
1307,Tsabong,BW,2022-04-02 04:47:40,-26.0217,22.401,68.7,73,7,11.9
1308,Cedar City,US,2022-04-02 04:47:41,37.6775,-113.0619,47.39,43,0,9.22
1309,Maturin,VE,2022-04-02 04:47:41,9.75,-63.1767,70.7,96,9,4.52
1310,Albertville,US,2022-04-02 04:45:13,34.2676,-86.2089,45.45,75,0,5.75
1311,Birao,CF,2022-04-02 04:47:42,10.2849,22.7882,76.86,18,90,5.12
1312,Inhambane,MZ,2022-04-02 04:47:42,-23.865,35.3833,78.78,88,40,5.01
1313,Bereda,ES,2022-04-02 04:47:43,43.2686,-7.5406,33.58,100,61,2.15
1314,Soltsy,RU,2022-04-02 04:47:43,58.1239,30.3238,26.13,87,100,7.16
1315,Millinocket,US,2022-04-02 04:47:44,45.6573,-68.7098,37.51,81,100,10.36
1316,Toro,CO,2022-04-02 04:47:44,4.6117,-76.0814,74.08,96,41,1.41
1317,Hirata,JP,2022-04-02 04:47:45,35.4333,132.8167,53.62,46,75,8.05
1318,Businga,CD,2022-04-02 04:47:45,3.3333,20.8833,69.91,93,97,2.15
1319,Catu,BR,2022-04-02 04:47:45,-12.3531,-38.3789,71.04,97,33,0.94
1320,Ornes,NO,2022-04-02 04:47:46,66.8689,13.7078,30.83,74,100,11.79
1321,Shahreza,IR,2022-04-02 04:47:47,32.0339,51.8794,62.89,20,5,4.05
1322,Verkhnyaya Sysert,RU,2022-04-02 04:47:47,56.4372,60.75,26.4,96,100,8.88
1323,Tivaouane,SN,2022-04-02 04:47:47,14.9515,-16.8129,66.54,76,22,10.85
1324,Jablah,SY,2022-04-02 04:47:48,35.3614,35.9256,61.09,48,0,4.61
1325,Vredendal,ZA,2022-04-02 04:47:49,-31.6683,18.5012,61.32,64,40,2.19
1326,Waingapu,ID,2022-04-02 04:48:49,-9.6567,120.2641,85.33,68,9,4.97
1327,Zheleznodorozhnyy,RU,2022-04-02 04:48:49,55.7503,38.0042,30.72,94,100,11.88
1328,Maningrida,AU,2022-04-02 04:48:50,-12.0667,134.2667,87.76,56,94,8.41
1329,Nara,JP,2022-04-02 04:48:46,34.6851,135.8049,55.96,37,100,4.03
1330,Bobo Dioulasso,BF,2022-04-02 04:48:50,11.1771,-4.2979,86.45,54,0,11.5
1331,Barra Do Garcas,BR,2022-04-02 04:48:51,-15.89,-52.2567,68.85,97,24,4.45
1332,Salta,AR,2022-04-02 04:48:51,-24.7859,-65.4117,54.19,80,75,6.91
1333,Esperantinopolis,BR,2022-04-02 04:48:52,-4.8667,-44.7083,72.7,99,100,2.46
1334,Balsta,SE,2022-04-02 04:48:52,59.5671,17.5278,15.73,76,9,2.71
1335,Novyy Urgal,RU,2022-04-02 04:48:53,51.0736,132.5642,41.13,49,67,10.96
1336,Camaguey,CU,2022-04-02 04:48:53,21.3808,-77.9169,73.74,94,29,6.91
1337,Esmeraldas,BR,2022-04-02 04:46:15,-19.7625,-44.3139,72.46,93,21,4.32
1338,Kirkwall,GB,2022-04-02 04:48:54,58.9848,-2.9587,33.85,80,40,0.0
1339,Balykshi,KZ,2022-04-02 04:48:54,47.0667,51.8667,55.4,62,0,13.42
1340,Nizhniy Baskunchak,RU,2022-04-02 04:48:55,48.2198,46.8311,55.04,49,100,6.02
1341,Aripuana,BR,2022-04-02 04:48:55,-9.1667,-60.6333,69.58,99,93,2.77
1342,Tabuk,PH,2022-04-02 04:48:55,17.4189,121.4443,82.71,69,85,10.09
1343,Dandong,CN,2022-04-02 04:43:57,40.1292,124.3947,55.74,23,6,8.3
1344,Sotouboua,TG,2022-04-02 04:48:56,8.5667,0.9833,76.66,74,100,3.04
1345,Brinkovskaya,RU,2022-04-02 04:48:57,46.0347,38.5869,62.47,49,63,12.91
1346,Parrita,CR,2022-04-02 04:48:57,9.5201,-84.3225,78.96,77,69,3.22
1347,Krasnoselkup,RU,2022-04-02 04:48:57,65.7,82.4667,18.43,89,100,9.35
1348,Chakia,IN,2022-04-02 04:48:58,26.4167,85.05,95.25,34,0,11.3
1349,Pangoa,PE,2022-04-02 04:48:59,-12.1167,-73.0,60.15,99,100,1.32
1350,Tezu,IN,2022-04-02 04:48:59,27.9167,96.1667,74.82,74,97,2.1
1351,Joshimath,IN,2022-04-02 04:48:59,30.5667,79.5667,74.14,25,0,7.96
1352,Mayya,RU,2022-04-02 04:49:00,61.7333,130.2811,29.52,88,100,7.27
1353,Zalantun,CN,2022-04-02 04:49:00,48.0,122.7167,53.53,25,32,12.01
1354,Yambio,SS,2022-04-02 04:49:01,4.5721,28.3955,76.37,50,97,3.22
1355,Tambun,ID,2022-04-02 04:49:01,-6.2641,107.0712,92.48,55,40,9.22
1356,Kulhudhuffushi,MV,2022-04-02 04:49:02,6.6221,73.07,83.12,68,6,3.98
1357,Dukat,RU,2022-04-02 04:49:02,62.55,155.55,4.35,88,100,6.04
1358,Bac Lieu,VN,2022-04-02 04:49:03,9.285,105.7244,87.51,61,97,14.03
1359,Severiano Melo,BR,2022-04-02 04:49:03,-5.7772,-37.9578,74.03,91,90,1.21
1360,Wakkanai,JP,2022-04-02 04:49:03,45.4094,141.6739,42.78,36,20,19.57
1361,Hella,NO,2022-04-02 04:49:04,67.2,14.4333,30.34,86,20,17.27
1362,Amboasary,MG,2022-04-02 04:49:05,-25.0333,46.3833,75.65,65,0,3.71
1363,Tourlaville,FR,2022-04-02 04:49:05,49.6383,-1.5664,38.62,65,75,9.22
1364,Lucea,JM,2022-04-02 04:49:06,18.451,-78.1736,76.86,80,11,3.58
1365,Ondjiva,AO,2022-04-02 04:49:06,-17.0667,15.7333,65.95,94,100,4.94
1366,Isiro,CD,2022-04-02 04:49:06,2.7739,27.616,70.02,73,70,1.72
1367,Sokoni,TZ,2022-04-02 04:49:07,-6.4333,39.55,78.66,73,54,2.64
1368,Chaihe,CN,2022-04-02 04:49:07,44.7667,129.7,49.33,21,28,7.85
1369,Sfantu Gheorghe,RO,2022-04-02 04:46:39,45.8667,25.7833,48.92,92,100,6.6
1370,Alanya,TR,2022-04-02 04:49:08,36.5438,31.9998,55.53,45,65,1.79
1371,Nurlat,RU,2022-04-02 04:50:09,54.4277,50.8051,34.56,100,100,5.66
1372,Gayeri,BF,2022-04-02 04:50:09,12.6497,0.4931,86.0,14,100,1.14
1373,San Jose,US,2022-04-02 04:49:57,37.3394,-121.895,56.57,78,20,11.5
1374,Semporna,MY,2022-04-02 04:50:10,4.4818,118.6112,87.57,61,76,7.58
1375,Mongoumba,CF,2022-04-02 04:50:11,3.6415,18.5936,68.88,95,96,2.66
1376,Fuerte Olimpo,PY,2022-04-02 04:50:11,-21.0415,-57.8738,60.87,68,54,1.63
1377,Pathein,MM,2022-04-02 04:50:12,16.7833,94.7333,97.57,27,53,3.76
1378,Quito,EC,2022-04-02 04:46:01,-0.2299,-78.5249,49.15,92,67,1.66
1379,Nikolayevsk-Na-Amure,RU,2022-04-02 04:50:13,53.1406,140.73,31.14,72,24,8.63
1380,Patrocinio,BR,2022-04-02 04:50:13,-18.9439,-46.9925,65.57,81,25,3.38
1381,Balezino,RU,2022-04-02 04:50:13,57.9796,53.0106,28.63,83,100,10.58
1382,Cuautla,MX,2022-04-02 04:50:14,18.8,-98.95,78.82,28,72,3.02
1383,Ormara,PK,2022-04-02 04:50:14,25.2088,64.6357,80.28,54,0,1.77
1384,Lasa,IT,2022-04-02 04:50:15,46.6166,10.7002,34.36,95,100,5.5
1385,Sucua,EC,2022-04-02 04:50:15,-2.4667,-78.1667,67.23,96,98,1.99
1386,Gberia Fotombu,SL,2022-04-02 04:50:16,9.8833,-11.1667,73.89,78,85,7.18
1387,Puerto Escondido,MX,2022-04-02 04:50:16,15.85,-97.0667,76.73,64,3,4.9
1388,Cartagena,CO,2022-04-02 04:50:17,10.3997,-75.5144,80.22,83,20,8.05
1389,Chengzihe,CN,2022-04-02 04:50:17,45.3333,131.0667,49.86,22,3,9.4
1390,Kemi,FI,2022-04-02 04:50:18,65.8596,24.8228,13.77,92,0,6.91
1391,Tavares,US,2022-04-02 04:50:18,28.8042,-81.7256,73.4,86,100,4.61
1392,Khuzdar,PK,2022-04-02 04:50:19,27.7384,66.6434,81.52,6,0,8.28
1393,Awjilah,LY,2022-04-02 04:50:19,29.1081,21.2869,66.72,28,100,8.46
1394,Taitung,TW,2022-04-02 04:50:20,22.7583,121.1444,71.87,60,75,8.05
1395,Kaili,ID,2022-04-02 04:50:21,-3.4626,120.2147,71.15,95,98,1.14
1396,Leh,IN,2022-04-02 04:50:21,34.1667,77.5833,36.43,44,0,1.72
1397,Salvador,SV,2022-04-02 04:50:22,13.8333,-88.9167,74.05,71,71,1.7
1398,Mount Vernon,US,2022-04-02 04:47:40,40.9126,-73.8371,44.62,48,100,20.0
1399,Jintur,IN,2022-04-02 04:50:22,19.6167,76.7,97.61,12,6,10.04
1400,Kabompo,ZM,2022-04-02 04:50:23,-13.5927,24.2008,61.16,97,5,3.96
1401,Muravlenko,RU,2022-04-02 04:50:23,63.7898,74.523,17.06,88,51,11.86
1402,Yingkou,CN,2022-04-02 04:50:24,40.6648,122.2283,47.14,53,0,9.44
1403,Villamontes,BO,2022-04-02 04:50:24,-21.25,-63.5,54.37,59,84,3.18
1404,Kropotkin,RU,2022-04-02 04:50:25,45.4375,40.5756,63.32,57,88,3.96
1405,Gallup,US,2022-04-02 04:50:25,35.5281,-108.7426,47.16,40,0,8.05
1406,Obidos,BR,2022-04-02 04:50:25,-1.9175,-55.5181,72.86,97,52,2.3
1407,Herveo,CO,2022-04-02 04:50:26,5.0833,-75.1667,54.73,97,41,3.51
1408,Lahaina,US,2022-04-02 04:50:26,20.8783,-156.6825,77.0,85,44,15.82
1409,Oranjemund,NA,2022-04-02 04:50:27,-28.55,16.4333,59.11,91,67,10.51
1410,Buldana,IN,2022-04-02 04:50:27,20.5333,76.1833,92.41,15,4,10.8
1411,Betera,ES,2022-04-02 04:50:28,39.5833,-0.45,45.86,58,0,2.3
1412,Jalu,LY,2022-04-02 04:50:28,29.0331,21.5482,67.28,28,100,8.46
1413,Ulety,RU,2022-04-02 04:50:29,51.3572,112.4849,50.23,33,46,12.75
1414,Turukhansk,RU,2022-04-02 04:50:29,65.8167,87.9833,16.52,89,100,8.39
1415,Ukiah,US,2022-04-02 04:50:02,39.1502,-123.2078,55.36,80,95,4.41
1416,Isa Khel,AF,2022-04-02 04:50:30,36.6702,68.8443,73.71,20,57,4.14
1417,Jorhat,IN,2022-04-02 04:50:30,26.75,94.2167,85.01,45,59,7.31
1418,Charagua,BO,2022-04-02 04:51:31,-19.8,-63.2167,55.62,51,89,0.49
1419,Plerin,FR,2022-04-02 04:51:31,48.5425,-2.7798,42.44,75,100,4.61
1420,Russell,US,2022-04-02 04:51:32,32.3502,-85.1999,54.63,88,0,0.0
1421,Vacha,RU,2022-04-02 04:51:32,55.8008,42.7706,29.41,96,100,14.45
1422,Kolokani,ML,2022-04-02 04:51:33,13.5728,-8.0339,77.54,13,16,5.44
1423,Lambarene,GA,2022-04-02 04:51:33,-0.7001,10.2406,73.17,98,100,2.73
1424,Kirishi,RU,2022-04-02 04:51:33,59.4471,32.0205,23.74,83,86,4.63
1425,Huilong,CN,2022-04-02 04:51:34,31.8111,121.655,52.97,47,58,7.47
1426,Zhaoqing,CN,2022-04-02 04:51:34,23.0512,112.4597,57.67,77,100,4.94
1427,Hay River,CA,2022-04-02 04:51:35,60.8156,-115.7999,-4.02,71,75,5.75
1428,Darnah,LY,2022-04-02 04:51:35,32.767,22.6367,61.47,54,50,1.28
1429,Valente,BR,2022-04-02 04:51:36,-11.4122,-39.4619,68.63,96,46,3.62
1430,Ola,RU,2022-04-02 04:51:36,59.5833,151.2833,26.15,58,100,6.76
1431,Pokrovsk,UA,2022-04-02 04:51:37,48.282,37.1758,53.17,60,47,13.44
1432,Colchester,GB,2022-04-02 04:51:37,51.8892,0.9042,32.14,86,4,9.31
1433,Ciechanow,PL,2022-04-02 04:51:37,52.8814,20.62,28.26,88,100,17.45
1434,Pate,CF,2022-04-02 04:51:38,5.5952,15.9068,65.62,93,99,3.65
1435,Matam,SN,2022-04-02 04:51:38,15.6175,-13.3303,80.42,16,0,12.64
1436,Tubuala,PA,2022-04-02 04:51:39,9.5167,-79.0333,79.63,84,100,9.35
1437,Bangolo,CI,2022-04-02 04:51:40,7.0069,-7.475,72.64,98,100,2.1
1438,Bourail,NC,2022-04-02 04:51:40,-21.5667,165.4833,82.31,79,94,7.31
1439,Alugan,PH,2022-04-02 04:51:40,12.2188,125.4808,81.64,79,58,12.62
1440,Mikuni,JP,2022-04-02 04:51:41,36.2171,136.1519,48.11,54,59,8.48
1441,Ugoofaaru,MV,2022-04-02 04:51:41,5.6667,73.0,83.16,70,26,3.83
1442,Cervo,ES,2022-04-02 04:51:42,43.6702,-7.4101,47.97,71,63,7.56
1443,Hervey Bay,AU,2022-04-02 04:51:42,-25.2986,152.8535,82.02,58,6,5.99
1444,Kongolo,CD,2022-04-02 04:51:43,-5.3833,27.0,69.96,92,100,3.2
1445,Sabratah,LY,2022-04-02 04:51:43,32.7933,12.4885,60.44,64,45,8.19
1446,Makinsk,KZ,2022-04-02 04:51:44,52.6292,70.4169,34.56,97,88,9.6
1447,Shaoguan,CN,2022-04-02 04:51:44,24.8,113.5833,54.28,79,100,3.2
1448,Czluchow,PL,2022-04-02 04:51:45,53.6672,17.3588,30.06,72,100,8.01
1449,Karonga,MW,2022-04-02 04:51:45,-9.9333,33.9333,72.81,86,100,1.88
1450,Grand-Santi,GF,2022-04-02 04:51:46,4.25,-54.3833,72.18,100,96,1.97
1451,Abu Dhabi,AE,2022-04-02 04:47:51,24.4667,54.3667,75.96,78,0,3.44
1452,Minyar,RU,2022-04-02 04:51:46,55.0709,57.5485,41.22,99,100,7.78
1453,Jingdezhen,CN,2022-04-02 04:51:47,29.2947,117.2079,60.39,53,100,2.13
1454,Christiansburg,US,2022-04-02 04:51:47,37.1298,-80.4089,37.42,69,0,4.61
1455,Tucuru,GT,2022-04-02 04:51:48,15.3,-90.0667,72.19,79,9,1.43
1456,Soe,ID,2022-04-02 04:51:48,-9.8607,124.284,80.51,52,63,4.72
1457,Casas Grandes,MX,2022-04-02 04:51:49,30.3667,-107.95,56.39,22,0,8.03
1458,Guangyuan,CN,2022-04-02 04:51:49,32.442,105.823,66.85,51,16,6.87
1459,Iglesias,IT,2022-04-02 04:51:49,39.3114,8.535,38.93,92,97,2.55
1460,Riobamba,EC,2022-04-02 04:51:50,-1.6667,-78.6333,52.95,96,98,3.51
1461,Iskateley,RU,2022-04-02 04:51:50,67.6803,53.1512,13.64,89,43,9.86
1462,Ahar,IR,2022-04-02 04:47:12,38.4774,47.0699,55.53,38,5,7.96
1463,Cravo Norte,CO,2022-04-02 04:52:51,6.3017,-70.2041,85.37,46,80,3.49
1464,Powell,US,2022-04-02 04:51:23,40.1578,-83.0752,33.85,79,0,0.0
1465,Pueblo,US,2022-04-02 04:52:52,38.2545,-104.6091,47.41,50,0,3.44
1466,Albion,US,2022-04-02 04:52:53,42.2431,-84.753,28.02,88,0,0.0
1467,Taksimo,RU,2022-04-02 04:52:53,56.3444,114.8794,34.81,78,97,1.23
1468,Embonas,GR,2022-04-02 04:52:53,36.2269,27.8564,56.84,64,30,6.29
1469,Wamba,NG,2022-04-02 04:52:54,8.9333,8.6,73.74,66,62,2.51
1470,Coeneo,MX,2022-04-02 04:52:54,19.8167,-101.5833,56.43,55,97,3.83
1471,Murdochville,CA,2022-04-02 04:52:55,48.9583,-65.5006,25.68,97,100,7.29
1472,Raahe,FI,2022-04-02 04:52:55,64.6833,24.4833,21.29,88,84,15.5
1473,Erzin,TR,2022-04-02 04:52:56,36.9559,36.2,65.01,52,51,7.0
1474,Belaya Gora,RU,2022-04-02 04:52:56,68.5333,146.4167,6.91,81,61,3.13
1475,Alyangula,AU,2022-04-02 04:52:57,-13.8483,136.4192,89.47,58,40,8.05
1476,Jiuquan,CN,2022-04-02 04:52:57,39.7432,98.5174,57.99,11,0,11.77
1477,Akhaldaba,GE,2022-04-02 04:52:57,41.654,42.1516,61.36,75,57,8.52
1478,Bjornevatn,NO,2022-04-02 04:52:58,69.6672,29.9847,22.62,73,100,11.5
